class,spec,spec_id,spell_id,name,aura_type,applications,players,self_pct,single_pct,group_pct,other_pct,recast_median_s,first_seen,last_seen,category,suggested_category,rule
DEATHKNIGHT,Blood,250,48792,Icebound Fortitude,BUFF,1052,64,100.0,0.0,0.0,0.0,193.88,2026-02-15,2026-09-24,defensives,defensives,R1
DEATHKNIGHT,Blood,250,194879,Icy Talons,BUFF,6281,74,100.0,0.0,0.0,0.0,38.58,2026-02-14,2026-09-24,,utility,R9
DEATHKNIGHT,Blood,250,458478,Incite Terror,DEBUFF,6797,43,0.0,0.0,0.0,100.0,3.09,2026-03-22,2026-09-22,,,
DEATHKNIGHT,Blood,250,1241786,Infected Claws,DEBUFF,9,1,0.0,0.0,0.0,100.0,1.61,2026-04-26,2026-04-26,,,
DEATHKNIGHT,Blood,250,450720,Inner Radiance,BUFF,6,1,100.0,0.0,0.0,0.0,177.39,2026-02-14,2026-02-14,,consumables,R8
DEATHKNIGHT,Blood,250,450706,Inner Resilience,BUFF,6,1,100.0,0.0,0.0,0.0,177.01,2026-02-14,2026-02-14,,consumables,R8
DEATHKNIGHT,Blood,250,391568,Insidious Chill,DEBUFF,17379,74,0.0,0.0,0.0,100.0,1.61,2026-02-14,2026-09-24,,,
DEATHKNIGHT,Blood,250,1302568,Insidious Venom,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-14,2026-09-14,,consumables,R8
DEATHKNIGHT,Blood,250,1216737,Interrogate,BUFF,3,3,0.0,0.0,0.0,100.0,,2026-09-02,2026-09-20,,consumables,R8
DEATHKNIGHT,Blood,250,454863,Lesser Anti-Magic Shell,BUFF,8,2,0.0,50.0,0.0,50.0,153.07,2026-03-22,2026-04-20,,support,R5
DEATHKNIGHT,Blood,250,1242998,Lesser Ghoul,BUFF,2,1,100.0,0.0,0.0,0.0,39.31,2026-04-26,2026-04-26,,utility,R9
DEATHKNIGHT,Blood,250,1254252,Lesser Ghoul,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-04-26,2026-04-26,,utility,R9
DEATHKNIGHT,Blood,250,49039,Lichborne,BUFF,661,35,100.0,0.0,0.0,0.0,210.73,2026-02-21,2026-09-23,defensives,utility,R9
DEATHKNIGHT,Blood,250,1264304,Lifeblood,BUFF,16501,21,100.0,0.0,0.0,0.0,11.5,2026-02-15,2026-09-24,,activeMitigation,R7
DEATHKNIGHT,Blood,250,1262496,Light Company Guidon,BUFF,33,3,100.0,0.0,0.0,0.0,102.85,2026-05-01,2026-07-25,,consumables,R8
DEATHKNIGHT,Blood,250,1241162,Light Feather,DEBUFF,2,1,0.0,0.0,0.0,100.0,91.02,2026-04-26,2026-04-26,,,
DEATHKNIGHT,Blood,250,1236616,Light's Potential,BUFF,18,9,100.0,0.0,0.0,0.0,429.18,2026-04-26,2026-09-23,,consumables,R8
DEATHKNIGHT,Blood,250,383169,Lucky Horseshoe,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-08,2026-09-08,,consumables,R8
DEATHKNIGHT,Blood,250,1266197,Lynx,BUFF,8,2,100.0,0.0,0.0,0.0,222.74,2026-04-04,2026-09-11,,consumables,R8
DEATHKNIGHT,Blood,250,1215478,Magical Overshoes,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-04-05,2026-04-05,,movement,R4
DEATHKNIGHT,Blood,250,227723,Mana Divining Stone,BUFF,5,3,100.0,0.0,0.0,0.0,905.17,2026-08-25,2026-09-14,,consumables,R8
DEATHKNIGHT,Blood,250,1260316,Mark of Frost,BUFF,54,2,100.0,0.0,0.0,0.0,41.95,2026-09-08,2026-09-14,,consumables,R8
DEATHKNIGHT,Blood,250,1269519,Massive Freezing Trap,DEBUFF,1,1,0.0,0.0,0.0,100.0,,2026-03-18,2026-03-18,,,
DEATHKNIGHT,Blood,250,1252488,Masterful Hunt,BUFF,2109,12,100.0,0.0,0.0,0.0,39.97,2026-03-13,2026-09-24,,consumables,R8
DEATHKNIGHT,Blood,250,1295901,Masterful Ritual,BUFF,104,7,100.0,0.0,0.0,0.0,69.69,2026-09-08,2026-09-23,,consumables,R8
DEATHKNIGHT,Blood,250,274742,Might of the Blackrock,BUFF,2,1,100.0,0.0,0.0,0.0,936.34,2026-04-28,2026-04-28,,consumables,R8
DEATHKNIGHT,Blood,250,35079,Misdirection,BUFF,36,20,100.0,0.0,0.0,0.0,,2026-02-15,2026-09-24,,utility,R9
DEATHKNIGHT,Blood,250,444505,Mograine's Might,BUFF,2,1,100.0,0.0,0.0,0.0,2.44,2026-04-26,2026-04-26,,utility,R9
DEATHKNIGHT,Blood,250,1219102,Mudborne,BUFF,23,1,100.0,0.0,0.0,0.0,133.65,2026-02-15,2026-02-26,,defensives,R1
DEATHKNIGHT,Blood,250,1310012,Mutating Elixir,BUFF,13,3,100.0,0.0,0.0,0.0,59.1,2026-08-22,2026-09-19,,consumables,R8
DEATHKNIGHT,Blood,250,1257183,Nalorakk's Call to War,BUFF,50,3,100.0,0.0,0.0,0.0,71.6,2026-04-20,2026-09-20,,consumables,R8
DEATHKNIGHT,Blood,250,1258222,Nalorakk's Rage,BUFF,213,1,0.0,100.0,0.0,0.0,37.69,2026-09-07,2026-09-20,,support,R5
DEATHKNIGHT,Blood,250,1258223,Nalorakk's Rage,BUFF,1523,7,100.0,0.0,0.0,0.0,39.38,2026-08-23,2026-09-24,,consumables,R8
DEATHKNIGHT,Blood,250,433981,Newly Turned,BUFF,21,10,100.0,0.0,0.0,0.0,375.44,2026-03-22,2026-09-20,,defensives,R1
DEATHKNIGHT,Blood,250,434493,Newly Turned,BUFF,21,10,0.0,100.0,0.0,0.0,375.43,2026-03-22,2026-09-20,,support,R5
DEATHKNIGHT,Blood,250,54861,Nitro Boosts,BUFF,244,3,100.0,0.0,0.0,0.0,541.56,2026-02-15,2026-09-23,,movement,R4
DEATHKNIGHT,Blood,250,1291580,Ophidian Maw,BUFF,14,3,100.0,0.0,0.0,0.0,2712.0,2026-08-19,2026-09-24,,consumables,R8
DEATHKNIGHT,Blood,250,219788,Ossuary,BUFF,2818,74,100.0,0.0,0.0,0.0,94.99,2026-02-14,2026-09-24,,utility,R9
DEATHKNIGHT,Blood,250,1292247,Ouroboric Cycle,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-18,2026-09-18,,consumables,R8
DEATHKNIGHT,Blood,250,1266184,Pangolin,BUFF,16,2,100.0,0.0,0.0,0.0,174.92,2026-04-04,2026-09-11,,consumables,R8
DEATHKNIGHT,Blood,250,3714,Path of Frost,BUFF,62,5,8.1,29.0,24.2,38.7,5.25,2026-04-04,2026-09-14,,utility,R9
DEATHKNIGHT,Blood,250,123981,Perdition,DEBUFF,174,32,100.0,0.0,0.0,0.0,826.61,2026-02-26,2026-09-23,,,
DEATHKNIGHT,Blood,250,1260321,Permafrost Reservoir,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-14,2026-09-14,,defensives,R1
DEATHKNIGHT,Blood,250,374748,Perseverance of the Ebon Blade,BUFF,266,5,100.0,0.0,0.0,0.0,22.51,2026-02-14,2026-09-23,,defensives,R1
DEATHKNIGHT,Blood,250,327093,Pestilence,DEBUFF,166,5,0.0,0.0,0.0,100.0,5.69,2026-03-30,2026-09-20,,,
DEATHKNIGHT,Blood,250,1236994,Potion of Recklessness,BUFF,21,6,100.0,0.0,0.0,0.0,421.34,2026-03-28,2026-09-20,,consumables,R8
DEATHKNIGHT,Blood,250,72968,Precious's Ribbon,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-16,2026-09-16,,consumables,R8
DEATHKNIGHT,Blood,250,1250701,Primal Awakening,DEBUFF,16,6,0.0,0.0,0.0,100.0,13.43,2026-03-13,2026-09-18,,,
DEATHKNIGHT,Blood,250,1252389,Prismatic Focusing Iris,DEBUFF,206,2,0.0,0.0,0.0,100.0,9.68,2026-09-14,2026-09-19,,,
DEATHKNIGHT,Blood,250,443534,Radiance,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-02-14,2026-02-14,,consumables,R8
DEATHKNIGHT,Blood,250,1260615,Radiant Plume,BUFF,57,3,100.0,0.0,0.0,0.0,54.05,2026-04-26,2026-07-26,,consumables,R8
DEATHKNIGHT,Blood,250,1256736,Ready to Work!,DEBUFF,15,8,100.0,0.0,0.0,0.0,,2026-03-13,2026-09-20,,,
DEATHKNIGHT,Blood,250,434765,Reaper's Mark,DEBUFF,4472,32,0.0,0.0,0.0,100.0,56.33,2026-02-14,2026-09-24,,,
DEATHKNIGHT,Blood,250,1242654,Reaping,BUFF,2,1,100.0,0.0,0.0,0.0,45.08,2026-04-26,2026-04-26,,utility,R9
DEATHKNIGHT,Blood,250,1264150,Reborn Haste,BUFF,5,1,100.0,0.0,0.0,0.0,261.7,2026-04-10,2026-04-10,,consumables,R8
DEATHKNIGHT,Blood,250,180612,Recently Used Death Strike,BUFF,27690,72,100.0,0.0,0.0,0.0,7.58,2026-02-14,2026-09-24,,utility,R9
DEATHKNIGHT,Blood,250,1231418,Recuperate,BUFF,69,2,100.0,0.0,0.0,0.0,1097.81,2026-02-15,2026-09-22,,utility,R9
DEATHKNIGHT,Blood,250,1300369,Relentless Rider's Strength,BUFF,1500,26,100.0,0.0,0.0,0.0,72.8,2026-08-22,2026-09-24,,offensiveCDs,R3
DEATHKNIGHT,Blood,250,370667,Rescue,BUFF,7,2,100.0,0.0,0.0,0.0,956.78,2026-04-05,2026-09-12,,consumables,R8
DEATHKNIGHT,Blood,250,420217,Rescue,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-12,2026-09-12,,consumables,R8
DEATHKNIGHT,Blood,250,281744,Restlessness,BUFF,18,1,100.0,0.0,0.0,0.0,40.89,2026-09-16,2026-09-16,,consumables,R8
DEATHKNIGHT,Blood,250,160029,Resurrecting,DEBUFF,186,33,0.0,100.0,0.0,0.0,575.38,2026-02-15,2026-09-23,,,
DEATHKNIGHT,Blood,250,274739,Rictus of the Laughing Skull,BUFF,10,3,100.0,0.0,0.0,0.0,495.34,2026-09-07,2026-09-08,,consumables,R8
DEATHKNIGHT,Blood,250,265946,Ritual Wraps,BUFF,7,1,100.0,0.0,0.0,0.0,123.64,2026-09-11,2026-09-13,,defensives,R1
DEATHKNIGHT,Blood,250,94794,Rocket Fuel Leak,DEBUFF,1,1,100.0,0.0,0.0,0.0,,2026-03-19,2026-03-19,,,
DEATHKNIGHT,Blood,250,1286135,Rotbloom,DEBUFF,275,3,0.0,0.0,0.0,100.0,11.41,2026-07-25,2026-09-14,,,
DEATHKNIGHT,Blood,250,1254641,Rotting Globule,BUFF,265,3,100.0,0.0,0.0,0.0,146.96,2026-03-20,2026-08-12,,defensives,R1
DEATHKNIGHT,Blood,250,1308014,Rotting Voidfin,BUFF,12,1,100.0,0.0,0.0,0.0,114.46,2026-09-11,2026-09-11,,consumables,R8
DEATHKNIGHT,Blood,250,440289,Rune Carved Plates,BUFF,13897,30,100.0,0.0,0.0,0.0,13.01,2026-03-13,2026-09-24,,defensives,R1
DEATHKNIGHT,Blood,250,440290,Rune Carved Plates,BUFF,15311,30,100.0,0.0,0.0,0.0,13.89,2026-03-13,2026-09-24,,defensives,R1
DEATHKNIGHT,Blood,250,374585,Rune Mastery,BUFF,13467,74,100.0,0.0,0.0,0.0,22.01,2026-02-14,2026-09-24,,utility,R9
DEATHKNIGHT,Blood,250,1287774,Rune of Burning Haste,BUFF,250,3,100.0,0.0,0.0,0.0,22.14,2026-08-22,2026-09-22,,consumables,R8
DEATHKNIGHT,Blood,250,1287772,Rune of Critical Power,BUFF,5683,25,100.0,0.0,0.0,0.0,22.12,2026-07-21,2026-09-24,,consumables,R8
DEATHKNIGHT,Blood,250,1289063,Rune of Echoes,DEBUFF,157,1,0.0,0.0,0.0,100.0,10.16,2026-08-03,2026-08-03,,,
DEATHKNIGHT,Blood,250,1287663,Rune of Lingering,DEBUFF,17203,39,0.0,0.0,0.0,100.0,5.1,2026-07-06,2026-09-24,,,
DEATHKNIGHT,Blood,250,1287665,Rune of Lingering,BUFF,243,26,8.2,91.8,0.0,0.0,300.78,2026-07-06,2026-09-24,,support,R5
DEATHKNIGHT,Blood,250,1287978,Rune of Lynxlike Reflexes,BUFF,189,3,100.0,0.0,0.0,0.0,31.15,2026-07-23,2026-09-20,,utility,R9
DEATHKNIGHT,Blood,250,1287771,Rune of Masterful Cunning,BUFF,191,4,100.0,0.0,0.0,0.0,20.36,2026-08-04,2026-09-08,,consumables,R8
DEATHKNIGHT,Blood,250,326808,Rune of Sanguination,BUFF,749,51,100.0,0.0,0.0,0.0,324.29,2026-03-22,2026-09-24,,utility,R9
DEATHKNIGHT,Blood,250,1287770,Rune of the Versatile Warrior,BUFF,334,7,100.0,0.0,0.0,0.0,19.65,2026-07-11,2026-09-23,,consumables,R8
DEATHKNIGHT,Blood,250,326984,Rune of Unending Thirst,BUFF,9,1,100.0,0.0,0.0,0.0,117.59,2026-09-13,2026-09-13,,offensiveCDs,R3
DEATHKNIGHT,Blood,250,1287955,Rune of Void-Tainted Shell,BUFF,525,10,100.0,0.0,0.0,0.0,34.85,2026-08-08,2026-09-21,,defensives,R1
DEATHKNIGHT,Blood,250,51460,Runic Corruption,BUFF,6,1,100.0,0.0,0.0,0.0,9.93,2026-04-26,2026-04-26,,utility,R9
DEATHKNIGHT,Blood,250,87840,Running Wild,BUFF,3,1,100.0,0.0,0.0,0.0,233.67,2026-04-06,2026-04-06,,utility,R9
DEATHKNIGHT,Blood,250,1266508,Safeguard Prism,BUFF,3,1,100.0,0.0,0.0,0.0,194.88,2026-07-25,2026-07-25,,defensives,R1
DEATHKNIGHT,Blood,250,1263789,Sanguinary Burst,BUFF,163,15,100.0,0.0,0.0,0.0,103.92,2026-02-15,2026-09-23,,utility,R9
DEATHKNIGHT,Blood,250,391459,Sanguine Ground,BUFF,35105,74,100.0,0.0,0.0,0.0,6.79,2026-02-14,2026-09-24,,activeMitigation,R7
DEATHKNIGHT,Blood,250,57724,Sated,DEBUFF,68,7,100.0,0.0,0.0,0.0,730.09,2026-03-14,2026-09-20,,,
DEATHKNIGHT,Blood,250,326809,Satiated,DEBUFF,824,51,100.0,0.0,0.0,0.0,316.31,2026-03-22,2026-09-24,,,
DEATHKNIGHT,Blood,250,1259352,Seed of the Devouring Wild,BUFF,30,4,100.0,0.0,0.0,0.0,122.0,2026-09-08,2026-09-23,,consumables,R8
DEATHKNIGHT,Blood,250,1259230,Seized Power,BUFF,2735,1,100.0,0.0,0.0,0.0,34.12,2026-04-28,2026-09-16,,consumables,R8
DEATHKNIGHT,Blood,250,1260310,Send Manacite,DEBUFF,3,1,100.0,0.0,0.0,0.0,,2026-04-29,2026-08-06,,,
DEATHKNIGHT,Blood,250,1272713,Sentinel's Blessing,BUFF,18,3,100.0,0.0,0.0,0.0,1491.89,2026-03-22,2026-09-20,,consumables,R8
DEATHKNIGHT,Blood,250,1292299,Seriously Sharp Seashell,BUFF,13,1,100.0,0.0,0.0,0.0,123.04,2026-09-11,2026-09-11,,consumables,R8
DEATHKNIGHT,Blood,250,1308559,Shadow Shard Sliver,BUFF,13,1,100.0,0.0,0.0,0.0,172.27,2026-09-20,2026-09-20,,consumables,R8
DEATHKNIGHT,Blood,250,1233904,Sheltered,DEBUFF,110,6,100.0,0.0,0.0,0.0,15.35,2026-03-13,2026-09-18,,,
DEATHKNIGHT,Blood,250,1265336,Shield of the Guardian Tree,BUFF,6,1,100.0,0.0,0.0,0.0,267.01,2026-04-04,2026-04-04,,defensives,R1
DEATHKNIGHT,Blood,250,116888,Shroud of Purgatory,DEBUFF,157,32,100.0,0.0,0.0,0.0,1053.28,2026-02-26,2026-09-23,,,
DEATHKNIGHT,Blood,250,1223878,Sign of Azeroth,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-07-08,2026-07-08,,consumables,R8
DEATHKNIGHT,Blood,250,186403,Sign of Battle,BUFF,47,5,100.0,0.0,0.0,0.0,2290.98,2026-03-18,2026-08-25,,consumables,R8
DEATHKNIGHT,Blood,250,186406,Sign of the Critter,BUFF,17,2,100.0,0.0,0.0,0.0,2425.89,2026-02-15,2026-09-01,,consumables,R8
DEATHKNIGHT,Blood,250,335150,Sign of the Destroyer,BUFF,26,5,100.0,0.0,0.0,0.0,2622.73,2026-04-02,2026-09-22,,consumables,R8
DEATHKNIGHT,Blood,250,1305981,Sign of the Dragonflights,BUFF,2,2,100.0,0.0,0.0,0.0,,2026-08-06,2026-08-10,,consumables,R8
DEATHKNIGHT,Blood,250,225788,Sign of the Emissary,BUFF,10,1,100.0,0.0,0.0,0.0,2754.38,2026-04-28,2026-08-12,,consumables,R8
DEATHKNIGHT,Blood,250,471521,Sign of the Explorer,BUFF,39,4,100.0,0.0,0.0,0.0,2385.5,2026-02-15,2026-09-08,,consumables,R8
DEATHKNIGHT,Blood,250,335151,Sign of the Mists,BUFF,8,2,100.0,0.0,0.0,0.0,4546.75,2026-04-25,2026-04-28,,consumables,R8
DEATHKNIGHT,Blood,250,335149,Sign of the Scourge,BUFF,5,2,100.0,0.0,0.0,0.0,2425.89,2026-08-26,2026-09-01,,consumables,R8
DEATHKNIGHT,Blood,250,186401,Sign of the Skirmisher,BUFF,14,3,100.0,0.0,0.0,0.0,2850.31,2026-04-14,2026-09-24,,consumables,R8
DEATHKNIGHT,Blood,250,335148,Sign of the Twisting Nether,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-08-03,2026-08-03,,consumables,R8
DEATHKNIGHT,Blood,250,225787,Sign of the Warrior,BUFF,29,8,100.0,0.0,0.0,0.0,1789.94,2026-04-09,2026-09-14,,consumables,R8
DEATHKNIGHT,Blood,250,1260572,Siphoning Wind,BUFF,12,3,0.0,0.0,0.0,100.0,,2026-03-18,2026-08-08,,consumables,R8
DEATHKNIGHT,Blood,250,383813,Sleepy Ruby Warmth,BUFF,15,3,100.0,0.0,0.0,0.0,264.19,2026-08-31,2026-09-19,,consumables,R8
DEATHKNIGHT,Blood,250,1308012,Slick and Slimy Gralstone,BUFF,11,1,100.0,0.0,0.0,0.0,153.73,2026-09-11,2026-09-11,,consumables,R8
DEATHKNIGHT,Blood,250,1235841,Snowdrift,DEBUFF,33,6,100.0,0.0,0.0,0.0,10.22,2026-03-13,2026-09-18,,,
DEATHKNIGHT,Blood,250,1266193,Snowdrift,DEBUFF,55,6,100.0,0.0,0.0,0.0,26.34,2026-03-13,2026-09-18,,,
DEATHKNIGHT,Blood,250,1254638,Solar Core Igniter,BUFF,514,4,100.0,0.0,0.0,0.0,109.38,2026-03-22,2026-08-12,,defensives,R1
DEATHKNIGHT,Blood,250,1257988,Solar Core Igniter,BUFF,90,4,100.0,0.0,0.0,0.0,388.43,2026-03-22,2026-08-12,,consumables,R8
DEATHKNIGHT,Blood,250,1255504,Solarflare Prism,BUFF,1027,9,100.0,0.0,0.0,0.0,34.07,2026-03-25,2026-09-13,,consumables,R8
DEATHKNIGHT,Blood,250,1241521,Soul Reaper,DEBUFF,4,1,0.0,0.0,0.0,100.0,19.6,2026-04-26,2026-04-26,,,
DEATHKNIGHT,Blood,250,256948,Spatial Rift,BUFF,112,2,100.0,0.0,0.0,0.0,688.5,2026-03-13,2026-09-24,,utility,R9
DEATHKNIGHT,Blood,250,452226,Spiderling,BUFF,49,1,100.0,0.0,0.0,0.0,12.04,2026-02-14,2026-02-14,,activeMitigation,R7
DEATHKNIGHT,Blood,250,452229,Spidersting,DEBUFF,36,1,0.0,0.0,0.0,100.0,11.41,2026-02-14,2026-02-14,,,
DEATHKNIGHT,Blood,250,1307563,Spirit Strikes,BUFF,2,1,100.0,0.0,0.0,0.0,,2026-09-03,2026-09-07,,consumables,R8
DEATHKNIGHT,Blood,250,1294330,Spirit Ward,BUFF,15,1,100.0,0.0,0.0,0.0,121.68,2026-09-13,2026-09-13,,defensives,R1
DEATHKNIGHT,Blood,250,1297103,Spirit-Rending Poison,DEBUFF,7,1,0.0,0.0,0.0,100.0,264.94,2026-09-08,2026-09-08,,,
DEATHKNIGHT,Blood,250,454824,Subduing Grasp,DEBUFF,986,21,0.0,0.0,0.0,100.0,16.69,2026-02-15,2026-09-23,,,
DEATHKNIGHT,Blood,250,81340,Sudden Doom,BUFF,7,1,100.0,0.0,0.0,0.0,8.45,2026-04-26,2026-04-26,,utility,R9
DEATHKNIGHT,Blood,250,454886,Suppression,BUFF,63,12,100.0,0.0,0.0,0.0,456.1,2026-03-13,2026-09-23,,utility,R9
DEATHKNIGHT,Blood,250,469169,Swift and Painful,BUFF,1333,30,100.0,0.0,0.0,0.0,105.22,2026-03-13,2026-09-24,,offensiveCDs,R3
DEATHKNIGHT,Blood,250,474754,Symbiotic Relationship,BUFF,28,7,0.0,100.0,0.0,0.0,274.46,2026-03-13,2026-09-16,,support,R5
DEATHKNIGHT,Blood,250,1255357,Tangle of Vibrant Vines,DEBUFF,2053,2,0.0,0.0,0.0,100.0,41.41,2026-03-13,2026-04-28,,,
DEATHKNIGHT,Blood,250,1255367,Tangle of Vibrant Vines,BUFF,10,1,90.0,10.0,0.0,0.0,2654.73,2026-03-25,2026-04-28,,consumables,R8
DEATHKNIGHT,Blood,250,1293326,Tattered Amani War Banner,BUFF,12,1,100.0,0.0,0.0,0.0,99.21,2026-09-13,2026-09-13,,consumables,R8
DEATHKNIGHT,Blood,250,1306870,Tattered Tortollan Scroll,BUFF,12,1,100.0,0.0,0.0,0.0,107.61,2026-09-11,2026-09-11,,consumables,R8
DEATHKNIGHT,Blood,250,469703,Tempered in Battle,BUFF,3,1,100.0,0.0,0.0,0.0,1826.76,2026-04-29,2026-04-29,,utility,R9
DEATHKNIGHT,Blood,250,80354,Temporal Displacement,DEBUFF,252,22,100.0,0.0,0.0,0.0,623.91,2026-02-14,2026-09-23,,,
DEATHKNIGHT,Blood,250,409722,Temporal Wound,DEBUFF,4,1,0.0,0.0,0.0,100.0,1.75,2026-04-26,2026-04-26,,,
DEATHKNIGHT,Blood,250,1263318,The Wind Awoken,BUFF,336,5,100.0,0.0,0.0,0.0,29.76,2026-03-28,2026-08-22,,consumables,R8
DEATHKNIGHT,Blood,250,444257,Thunderous Drums,BUFF,20,1,0.0,0.0,100.0,0.0,903.2,2026-03-26,2026-04-29,,raidCDs,R2
DEATHKNIGHT,Blood,250,374776,Tightening Grasp,DEBUFF,5195,57,0.0,0.0,0.0,100.0,295.44,2026-02-14,2026-09-24,,,
DEATHKNIGHT,Blood,250,1263084,Toggle Find Lumber,BUFF,2,2,100.0,0.0,0.0,0.0,,2026-04-26,2026-09-16,,consumables,R8
DEATHKNIGHT,Blood,250,154797,Touch of Elune - Night,BUFF,3,3,100.0,0.0,0.0,0.0,,2026-08-25,2026-09-22,,consumables,R8
DEATHKNIGHT,Blood,250,1249829,Transference,DEBUFF,3,1,0.0,0.0,0.0,100.0,2.71,2026-04-28,2026-08-06,,,
DEATHKNIGHT,Blood,250,1293799,Trovehunter's Bounty,BUFF,10,2,100.0,0.0,0.0,0.0,3140.42,2026-08-12,2026-09-20,,consumables,R8
DEATHKNIGHT,Blood,250,1291581,Ula'tek's Gift,BUFF,5,3,100.0,0.0,0.0,0.0,,2026-08-25,2026-09-18,,consumables,R8
DEATHKNIGHT,Blood,250,1272460,Ultradon Cuirass,BUFF,17,4,100.0,0.0,0.0,0.0,186.07,2026-07-06,2026-09-20,,defensives,R1
DEATHKNIGHT,Blood,250,391519,Umbilicus Eternus,BUFF,3141,54,100.0,0.0,0.0,0.0,104.11,2026-03-13,2026-09-24,,utility,R9
DEATHKNIGHT,Blood,250,391527,Umbilicus Eternus,BUFF,3128,54,100.0,0.0,0.0,0.0,104.48,2026-03-13,2026-09-24,,defensives,R1
DEATHKNIGHT,Blood,250,444633,Undeath,DEBUFF,7,1,0.0,0.0,0.0,100.0,11.5,2026-04-26,2026-04-26,,,
DEATHKNIGHT,Blood,250,389820,Under Red Wings,BUFF,10,3,100.0,0.0,0.0,0.0,242.75,2026-08-31,2026-09-19,,consumables,R8
DEATHKNIGHT,Blood,250,1268917,Unholy Aura,BUFF,2,1,100.0,0.0,0.0,0.0,45.24,2026-04-26,2026-04-26,,utility,R9
DEATHKNIGHT,Blood,250,53365,Unholy Strength,BUFF,530,15,100.0,0.0,0.0,0.0,35.7,2026-02-14,2026-09-13,,utility,R9
DEATHKNIGHT,Blood,250,434105,Vampiric Aura,BUFF,26,6,100.0,0.0,0.0,0.0,189.48,2026-08-22,2026-09-20,,utility,R9
DEATHKNIGHT,Blood,250,434107,Vampiric Aura,BUFF,142,6,0.0,100.0,0.0,0.0,3.2,2026-08-22,2026-09-20,,support,R5
DEATHKNIGHT,Blood,250,55233,Vampiric Blood,BUFF,3429,73,100.0,0.0,0.0,0.0,104.11,2026-02-14,2026-09-24,defensives,utility,R9
DEATHKNIGHT,Blood,250,434029,Vampiric Speed,BUFF,841,19,0.0,100.0,0.0,0.0,57.44,2026-03-28,2026-09-22,,movement,R4
DEATHKNIGHT,Blood,250,433899,Vampiric Strike,BUFF,3764,42,100.0,0.0,0.0,0.0,14.78,2026-03-22,2026-09-22,,utility,R9
DEATHKNIGHT,Blood,250,1317581,Venomcursed Ascendance,BUFF,88,3,100.0,0.0,0.0,0.0,38.61,2026-09-13,2026-09-19,,consumables,R8
DEATHKNIGHT,Blood,250,1307910,Venomcursed Critical Strike,BUFF,74,2,100.0,0.0,0.0,0.0,41.19,2026-08-31,2026-09-22,,consumables,R8
DEATHKNIGHT,Blood,250,1306635,Venomfang,DEBUFF,532,3,0.0,0.0,0.0,100.0,6.22,2026-08-27,2026-09-20,,,
DEATHKNIGHT,Blood,250,1252489,Versatile Hunt,BUFF,823,8,100.0,0.0,0.0,0.0,36.84,2026-03-13,2026-09-22,,consumables,R8
DEATHKNIGHT,Blood,250,1295898,Versatile Ritual,BUFF,117,7,100.0,0.0,0.0,0.0,68.5,2026-09-08,2026-09-23,,consumables,R8
DEATHKNIGHT,Blood,250,1287798,Vine Grip,DEBUFF,32,7,0.0,0.0,0.0,100.0,2.28,2026-08-22,2026-09-19,,,
DEATHKNIGHT,Blood,250,1302577,Virulent Mucus,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-14,2026-09-14,,consumables,R8
DEATHKNIGHT,Blood,250,191587,Virulent Plague,DEBUFF,10,1,0.0,0.0,0.0,100.0,11.19,2026-04-26,2026-04-26,,,
DEATHKNIGHT,Blood,250,461130,Visceral Strength,BUFF,1742,43,100.0,0.0,0.0,0.0,29.32,2026-03-22,2026-09-22,,activeMitigation,R7
DEATHKNIGHT,Blood,250,1253798,Void Breach,DEBUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-14,2026-09-14,,,
DEATHKNIGHT,Blood,250,1241163,Void Feather,DEBUFF,1,1,0.0,0.0,0.0,100.0,,2026-04-26,2026-04-26,,,
DEATHKNIGHT,Blood,250,1214714,Void Torrent,DEBUFF,1,1,100.0,0.0,0.0,0.0,,2026-04-25,2026-04-25,,,
DEATHKNIGHT,Blood,250,1243972,Void-touched Drums,BUFF,40,1,0.0,0.0,100.0,0.0,716.01,2026-09-08,2026-09-14,,raidCDs,R2
DEATHKNIGHT,Blood,250,1287425,Void-Touched Orbs,BUFF,1043,10,100.0,0.0,0.0,0.0,10.0,2026-07-23,2026-09-19,,utility,R9
DEATHKNIGHT,Blood,250,1277482,Voidlust,BUFF,92,5,100.0,0.0,0.0,0.0,34.74,2026-03-22,2026-08-08,,movement,R4
DEATHKNIGHT,Blood,250,1271226,Voidstalker Sting,DEBUFF,29,1,0.0,0.0,0.0,100.0,18.32,2026-05-07,2026-05-07,,,
DEATHKNIGHT,Blood,250,1270343,Volatile Power,BUFF,25,1,100.0,0.0,0.0,0.0,39.16,2026-03-30,2026-03-30,,consumables,R8
